"Group1ID","GroupDescription","Group1Abbrev","PolicyID","ClientCode","ClassAbbrev","UnderwriterAbbrev","PolicyNumber","InceptionDate","ExpiryDate","NextExpiryDate","RenewalMonths","Outstanding","Endorsement","Instalment","Claim","PolicyNotes","Funded","Base","UWLevy","FSL","SDuty","Fee","CompanyEQ","Premium","Percentage","Comm","CommissionCEQ","NetPrem","TotalPremium","BaseTax","UWLevyTax","FSLTax","SDutyTax","FeeTax","CompanyEQTax","TotalPremTax","CommTax","CommissionCEQTax","NetPremTax","NetPremTotal","NoOfPolicies","GrandTotalPrem","AgencyText","PolicyAccountManager","FireLevyPrompt","UWLevyPrompt","ClientID","ClassCode","ClassDescription","Admin","AdminTax","AdminFeePrompt","Special","SpecialTax","SpecialPrompt","PrimaryAssocAbbrev","PrimaryAssocComm","PrimaryAssocCommTax","PrimaryAssocCommSum","PrimaryAssocCommTaxSum","SecondaryAssocAbbrev","SecondaryAssocComm","SecondaryAssocCommTax","SecondaryAssocCommSum","SecondaryAssocCommSumTax","IsSubAssociate"
"1166","Account Manager: ","Dinghy Scheme","931135093","WARD R1","Pleasure Craft","NM INSUR","PRI-1547472","","2026-11-30 00:00:00","2027-11-30 00:00:00","12","","E","","","","","219.76","49","0","21.76","43.27","0","333.79","","43.95","0","246.57","365","21.98","4.9","0","0","4.33","0","31.21","4.4","0","22.48","269.05","","","","Dinghy Scheme","Fire Levy","UW Levy","134316509","PLEASURECR","Pleasure Craft Insurance","43.27","4.33","Broker Fee","0","0","Admin Fee","MMSTEWART","85.52","8.56","121.36","12.15","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931136513","STEWACAMP","Pleasure Craft","NM INSUR","PRI-1257349","","2026-12-20 00:00:00","2027-12-20 00:00:00","12","","E","","","","","280","95","0","30.8","51.55","0","457.35","","56","0","349.8","500","28","9.5","0","0","5.15","0","42.65","5.6","0","31.9","381.7","","","","Dinghy Scheme","Fire Levy","UW Levy","12564441","PLEASURECR","Pleasure Craft Insurance","51.55","5.15","Broker Fee","0","0","Admin Fee","MMSTEWART","105.45","10.54","105.45","10.54","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931136515","BENT D","Pleasure Craft","NM INSUR","PRI-1402772","","2026-12-22 00:00:00","2027-12-22 00:00:00","12","","E","","","","","578.38","82","0","57.26","46.65","0","764.29","","115.68","0","601.96","835","57.84","8.2","0","0","4.67","0","70.71","11.57","0","54.47","656.43","","","","Dinghy Scheme","Fire Levy","UW Levy","134302751","PLEASURECR","Pleasure Craft Insurance","41.65","4.17","Broker Fee","5","0.5","Admin Fee","MMSTEWART","154.26","15.43","154.26","15.43","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931142037","ANDREWDA","Pleasure Craft","NM INSUR","PRI-1556534","","2026-12-31 00:00:00","2027-12-31 00:00:00","12","","E","","","","","239.76","49","0","29.01","25.77","0","343.54","","47.95","0","269.82","375","23.98","4.9","0","0","2.58","0","31.46","4.8","0","24.08","293.9","","","","Dinghy Scheme","Fire Levy","UW Levy","1489671","PLEASURECR","Pleasure Craft Insurance","20.77","2.08","Broker Fee","5","0.5","Admin Fee","MMSTEWART","67.38","6.75","85.23","8.54","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931136522","BENT D","Pleasure Craft","NM INSUR","PRI-1333811","","2026-12-31 00:00:00","2027-12-31 00:00:00","12","","E","","","","","289.19","49","0","28.63","35.78","0","402.6","","57.84","0","308.98","440","28.92","4.9","0","0","3.58","0","37.4","5.78","0","28.04","337.02","","","","Dinghy Scheme","Fire Levy","UW Levy","134302751","PLEASURECR","Pleasure Craft Insurance","30.78","3.08","Broker Fee","5","0.5","Admin Fee","MMSTEWART","86.89","8.69","86.89","8.69","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931141423","DAMORA","Pleasure Craft","NM INSUR","PRI-1555450","","2026-12-31 00:00:00","2027-12-31 00:00:00","12","","","","","","","120","82","0","11.88","82.65","0","296.53","","24","0","189.88","325","12","8.2","0","0","8.27","0","28.47","2.4","0","17.8","207.68","","","","Dinghy Scheme","Fire Levy","UW Levy","134316900","PLEASURECR","Pleasure Craft Insurance","77.65","7.77","Broker Fee","5","0.5","Admin Fee","MMSTEWART","99.67","9.97","99.67","9.97","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931136527","FELSENJA","PLEASURE CRAFT","NM INSUR","PRI-920070","","2026-12-31 00:00:00","2027-12-31 00:00:00","12","","","","","P","","289.19","82","0","25.45","46.58","0","443.22","","57.84","0","338.8","485","28.92","8.2","0","0","4.66","0","41.78","5.78","0","31.34","370.14","","","","Dinghy Scheme","Fire Levy","UW Levy","1486294","ZZBOAT","PLEASURE CRAFT","41.58","4.16","Broker Fee","5","0.5","Admin Fee","MMSTEWART","97.48","9.75","97.48","9.75","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931136535","FERGUSR","PLEASURE CRAFT","NM INSUR","PRI-428160","","2026-12-31 00:00:00","2027-12-31 00:00:00","12","","","","","","","289.19","82","0","25.45","46.58","0","443.22","","57.84","0","338.8","485","28.92","8.2","0","0","4.66","0","41.78","5.78","0","31.34","370.14","","","","Dinghy Scheme","Fire Levy","UW Levy","171296","ZZBOAT","PLEASURE CRAFT","41.58","4.16","Broker Fee","5","0.5","Admin Fee","MMSTEWART","97.48","9.75","97.48","9.75","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931136539","FRENCHJ","PLEASURE CRAFT","NM INSUR","PRI-1097200","","2026-12-31 00:00:00","2027-12-31 00:00:00","12","","E","","","P","","2484.94","150","0","218.67","193.55","0","3047.16","","496.99","0","2356.62","3330","248.49","15","0","0","19.35","0","282.84","49.7","0","213.79","2570.41","","","","Dinghy Scheme","Fire Levy","UW Levy","176276","ZZBOAT","PLEASURE CRAFT","43.55","4.35","Broker Fee","150","15","Admin Fee","MMSTEWART","530","53","499.73","49.98","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931141251","GOODES W","Pleasure Craft","NM INSUR","PRI-1555156","","2026-12-31 00:00:00","2027-12-31 00:00:00","12","","","","","P","","58.68","49","0","5.81","37.04","0","150.53","","11.74","0","101.75","165","5.87","4.9","0","0","3.7","0","14.47","1.17","0","9.6","111.35","","","","Dinghy Scheme","Fire Levy","UW Levy","134316867","PLEASURECR","Pleasure Craft Insurance","37.04","3.7","Broker Fee","0","0","Admin Fee","MMSTEWART","41.77","4.18","41.77","4.18","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931142235","HELYC","Pleasure Craft","NM INSUR","PRI-1557263","","2026-12-31 00:00:00","2027-12-31 00:00:00","12","","","","","","","60","49","0","5.28","63.47","0","177.75","","12","0","102.28","195","6","4.9","0","0","6.35","0","17.25","1.2","0","9.7","111.98","","","","Dinghy Scheme","Fire Levy","UW Levy","9528236","PLEASURECR","Pleasure Craft Insurance","58.47","5.85","Broker Fee","5","0.5","Admin Fee","MMSTEWART","69.1","6.91","69.1","6.91","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931136563","HODGKR","PLEASURE CRAFT","NM INSUR","PRI-1100389","","2026-12-31 00:00:00","2027-12-31 00:00:00","12","","","","","P","F","289.19","82","0","31.81","40.81","0","443.81","","57.84","0","345.16","485","28.92","8.2","0","0","4.07","0","41.19","5.78","0","31.34","376.5","","","","Dinghy Scheme","Fire Levy","UW Levy","9526599","ZZBOAT","PLEASURE CRAFT","40.81","4.07","Broker Fee","0","0","Admin Fee","MMSTEWART","96.73","9.66","96.73","9.66","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931138368","MARCO I","Pleasure Craft","NM INSUR","PRI-1551635","","2026-12-31 00:00:00","2027-12-31 00:00:00","12","","","","","","","60","49","0","5.94","49.24","0","164.18","","12","0","102.94","180","6","4.9","0","0","4.92","0","15.82","1.2","0","9.7","112.64","","","","Dinghy Scheme","Fire Levy","UW Levy","134309955","PLEASURECR","Pleasure Craft Insurance","44.24","4.42","Broker Fee","5","0.5","Admin Fee","MMSTEWART","55.14","5.51","55.14","5.51","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931136566","MOOREM","Pleasure Craft","NM INSUR","PRI-1332826","","2026-12-31 00:00:00","2027-12-31 00:00:00","12","","","","","P","F","180.1","82","0","0","46.99","0","309.09","","36.02","0","226.08","340","18.01","8.2","0","0","4.7","0","30.91","3.6","0","22.61","248.69","","","","Dinghy Scheme","Fire Levy","UW Levy","12628097","PLEASURECR","Pleasure Craft Insurance","41.99","4.2","Broker Fee","5","0.5","Admin Fee","MMSTEWART","76.49","7.65","76.49","7.65","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931136506","OVERETT R","Pleasure Craft","NM INSUR","PRI-1405687","","2026-12-31 00:00:00","2027-12-31 00:00:00","12","","","","","P","","180","82","0","15.84","37.24","0","315.08","","36","0","241.84","345","18","8.2","0","0","3.72","0","29.92","3.6","0","22.6","264.44","","","","Dinghy Scheme","Fire Levy","UW Levy","134302708","PLEASURECR","Pleasure Craft Insurance","32.24","3.22","Broker Fee","5","0.5","Admin Fee","MMSTEWART","66.91","6.69","66.91","6.69","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931139381","PETHAGE","Pleasure Craft","Club Marine","N407535","","2026-12-31 00:00:00","2027-12-31 00:00:00","12","","","","","P","","781.53","86.5","0","77.37","70.74","0","1016.14","","156.31","0","789.09","1110","86.79","0","0","0","7.07","0","93.86","15.63","0","71.16","860.25","","","","Dinghy Scheme","Fire Levy","UW Levy","12623301","PLEASURECR","Pleasure Craft Insurance","70.74","7.07","Broker Fee","0","0","Admin Fee","MMSTEWART","222.62","22.26","222.62","22.26","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931136581","TARASPA","Pleasure Craft","NM INSUR","PRI-1253911","","2026-12-31 00:00:00","2027-12-31 00:00:00","12","","","","","","","120","49","0","13.2","41.73","0","223.93","","24","0","158.2","245","12","4.9","0","0","4.17","0","21.07","2.4","0","14.5","172.7","","","","Dinghy Scheme","Fire Levy","UW Levy","9531008","PLEASURECR","Pleasure Craft Insurance","36.73","3.67","Broker Fee","5","0.5","Admin Fee","MMSTEWART","59.55","5.95","59.55","5.95","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931136601","TOMISK","Pleasure Craft","NM INSUR","PRI-1178679","","2026-12-31 00:00:00","2027-12-31 00:00:00","12","","","","","","","180","82","0","17.82","44.53","0","324.35","","36","0","243.82","355","18","8.2","0","0","4.45","0","30.65","3.6","0","22.6","266.42","","","","Dinghy Scheme","Fire Levy","UW Levy","9531262","PLEASURECR","Pleasure Craft Insurance","39.53","3.95","Broker Fee","5","0.5","Admin Fee","MMSTEWART","74.06","7.4","74.06","7.4","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931142299","WOODMAN P","Pleasure Craft","NM INSUR","PRI-1556425","","2026-12-31 00:00:00","2027-12-31 00:00:00","12","","","","","","","531.97","95","0","46.81","66.84","0","740.62","","106.39","0","567.39","810","53.2","9.5","0","0","6.68","0","69.38","10.64","0","52.06","619.45","","","","Dinghy Scheme","Fire Levy","UW Levy","134308405","PLEASURECR","Pleasure Craft Insurance","66.84","6.68","Broker Fee","0","0","Admin Fee","MMSTEWART","161.99","16.2","161.99","16.2","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931136616","DILLEEG","Pleasure Craft","NM INSUR","PRI-1404040","","2027-01-02 00:00:00","2028-01-02 00:00:00","12","","","","","","","289.19","82","0","25.45","37.49","0","434.13","","57.84","0","338.8","475","28.92","8.2","0","0","3.75","0","40.87","5.78","0","31.34","370.14","","","","Dinghy Scheme","Fire Levy","UW Levy","12564456","PLEASURECR","Pleasure Craft Insurance","32.49","3.25","Broker Fee","5","0.5","Admin Fee","MMSTEWART","88.57","8.85","88.57","8.85","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931137617","MASONCR","Pleasure Craft","NM INSUR","PRI-1479186","","2027-01-13 00:00:00","2028-01-13 00:00:00","12","","","","","","","289.19","49","0","25.45","38.67","0","402.31","","57.84","0","305.8","440","28.92","4.9","0","0","3.87","0","37.69","5.78","0","28.04","333.84","","","","Dinghy Scheme","Fire Levy","UW Levy","176376","PLEASURECR","Pleasure Craft Insurance","38.67","3.87","Broker Fee","0","0","Admin Fee","MMSTEWART","94.63","9.46","94.63","9.46","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931139469","MILBURND","Pleasure Craft","NM INSUR","PRI-1188970","","2027-01-23 00:00:00","2028-01-23 00:00:00","12","","","","","P","","120","82","0","10.56","42.95","0","255.51","","24","0","188.56","280","12","8.2","0","0","4.29","0","24.49","2.4","0","17.8","206.36","","","","Dinghy Scheme","Fire Levy","UW Levy","12564763","PLEASURECR","Pleasure Craft Insurance","42.95","4.29","Broker Fee","0","0","Admin Fee","MMSTEWART","65.64","6.56","65.64","6.56","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931139480","REIDPHIL","Pleasure Craft","NM INSUR","PRI-1189141","","2027-01-23 00:00:00","2028-01-23 00:00:00","12","","","","","","","60","82","0","5.94","34.42","0","182.36","","12","0","135.94","200","6","8.2","0","0","3.44","0","17.64","1.2","0","13","148.94","","","","Dinghy Scheme","Fire Levy","UW Levy","12564764","PLEASURECR","Pleasure Craft Insurance","29.42","2.94","Broker Fee","5","0.5","Admin Fee","MMSTEWART","40.61","4.06","40.61","4.06","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931139157","HEALEYKEN","Pleasure Craft","NM INSUR","PRI-1021165","","2027-01-25 00:00:00","2028-01-25 00:00:00","12","","","","","","","180.1","49","0","15.85","56.49","0","301.44","","36.02","0","208.93","330","18.01","4.9","0","0","5.65","0","28.56","3.6","0","19.31","228.24","","","","Dinghy Scheme","Fire Levy","UW Levy","691459","PLEASURECR","Pleasure Craft Insurance","56.49","5.65","Broker Fee","0","0","Admin Fee","ROSEBUD","86.08","8.61","86.08","8.61","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931139512","RIGBYBE","PLEASURE CRAFT","NM INSUR","PRI-1103750","","2027-01-30 00:00:00","2028-01-30 00:00:00","12","","","","","","","60","82","0","5.94","38.96","0","186.9","","12","0","135.94","205","6","8.2","0","0","3.9","0","18.1","1.2","0","13","148.94","","","","Dinghy Scheme","Fire Levy","UW Levy","9526784","ZZBOAT","PLEASURE CRAFT","38.96","3.9","Broker Fee","0","0","Admin Fee","MMSTEWART","49.97","5","49.97","5","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931139517","ALLNUTTB","PLEASURE CRAFT","NM INSUR","PRI-930857","","2027-01-31 00:00:00","2028-01-31 00:00:00","12","","","","","","","289.19","49","0","25.45","47.76","0","411.4","","57.84","0","305.8","450","28.92","4.9","0","0","4.78","0","38.6","5.78","0","28.04","333.84","","","","Dinghy Scheme","Fire Levy","UW Levy","1486314","ZZBOAT","PLEASURE CRAFT","42.76","4.28","Broker Fee","5","0.5","Admin Fee","MMSTEWART","98.64","9.86","98.64","9.86","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931139518","BACKWES","PLEASURE CRAFT","NM INSUR","PRI-1108219","","2027-01-31 00:00:00","2028-01-31 00:00:00","12","","","","","","","289.19","82","0","25.45","46.57","0","443.21","","57.84","0","338.8","485","28.92","8.2","0","0","4.67","0","41.79","5.78","0","31.34","370.14","","","","Dinghy Scheme","Fire Levy","UW Levy","1554411","ZZBOAT","PLEASURE CRAFT","41.57","4.17","Broker Fee","5","0.5","Admin Fee","MMSTEWART","97.47","9.76","97.47","9.76","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931139522","BARWOODS","Pleasure Craft","NM INSUR","PRI-1265847","","2027-01-31 00:00:00","2028-01-31 00:00:00","12","","E","","","P","","424.52","82","0","46.7","32.85","0","586.07","","84.9","0","468.32","640","42.45","8.2","0","0","3.28","0","53.93","8.49","0","42.16","510.48","","","","Dinghy Scheme","Fire Levy","UW Levy","9526896","PLEASURECR","Pleasure Craft Insurance","27.85","2.78","Broker Fee","5","0.5","Admin Fee","MMSTEWART","110.55","11.05","142.46","14.24","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931139526","BASSHA","Pleasure Craft","NM INSUR","PRI-1185283","","2027-01-31 00:00:00","2028-01-31 00:00:00","12","","","","","","","219.76","49","0","19.34","54.56","0","342.66","","43.95","0","244.15","375","21.98","4.9","0","0","5.46","0","32.34","4.4","0","22.48","266.63","","","","Dinghy Scheme","Fire Levy","UW Levy","12564590","PLEASURECR","Pleasure Craft Insurance","49.56","4.96","Broker Fee","5","0.5","Admin Fee","MMSTEWART","91.69","9.18","91.69","9.18","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931145807","BEARD D","Pleasure Craft","NM INSUR","PRI-1560120","","2027-01-31 00:00:00","2028-01-31 00:00:00","12","","E","","","P","","289.19","49","0","25.45","47.76","0","411.4","","57.84","0","305.8","450","28.92","4.9","0","0","4.78","0","38.6","5.78","0","28.04","333.84","","","","Dinghy Scheme","Fire Levy","UW Levy","134317171","PLEASURECR","Pleasure Craft Insurance","42.76","4.28","Broker Fee","5","0.5","Admin Fee","MMSTEWART","98.64","9.86","98.64","9.86","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931139527","BELLMA","PLEASURE CRAFT","NM INSUR","PRI-1023628","","2027-01-31 00:00:00","2028-01-31 00:00:00","12","","","","","","","60","49","0","5.28","49.84","0","164.12","","12","0","102.28","180","6","4.9","0","0","4.98","0","15.88","1.2","0","9.7","111.98","","","","Dinghy Scheme","Fire Levy","UW Levy","3675237","ZZBOAT","PLEASURE CRAFT","44.84","4.48","Broker Fee","5","0.5","Admin Fee","MMSTEWART","55.73","5.57","55.73","5.57","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931139538","BERRYMANM","Pleasure Craft","NM INSUR","PRI-1189470","","2027-01-31 00:00:00","2028-01-31 00:00:00","12","","","","","P","","1376.52","82","0","136.28","44.86","0","1639.66","","275.3","0","1319.5","1790","137.65","8.2","0","0","4.49","0","150.34","27.53","0","118.32","1437.82","","","","Dinghy Scheme","Fire Levy","UW Levy","312870","PLEASURECR","Pleasure Craft Insurance","39.86","3.99","Broker Fee","5","0.5","Admin Fee","MMSTEWART","309.01","30.9","309.01","30.9","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931139543","BUCHANRO","PLEASURE CRAFT","NM INSUR","PRI-680376","","2027-01-31 00:00:00","2028-01-31 00:00:00","12","","","","","","","289.19","82","0","28.63","39.15","0","438.97","","57.84","0","341.98","480","28.92","8.2","0","0","3.91","0","41.03","5.78","0","31.34","373.32","","","","Dinghy Scheme","Fire Levy","UW Levy","314540","ZZBOAT","PLEASURE CRAFT","34.15","3.41","Broker Fee","5","0.5","Admin Fee","MMSTEWART","90.2","9.01","90.2","9.01","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931139544","CLELANDE","PLEASURE CRAFT","NM INSUR","PRI-802281","","2027-01-31 00:00:00","2028-01-31 00:00:00","12","","","","","","","219.76","82","0","19.34","44.29","0","365.39","","43.95","0","277.15","400","21.98","8.2","0","0","4.43","0","34.61","4.4","0","25.78","302.93","","","","Dinghy Scheme","Fire Levy","UW Levy","676634","ZZBOAT","PLEASURE CRAFT","39.29","3.93","Broker Fee","5","0.5","Admin Fee","MMSTEWART","81.62","8.17","81.62","8.17","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931139546","COOPPH","Pleasure Craft","NM INSUR","PRI-1263043","","2027-01-31 00:00:00","2028-01-31 00:00:00","12","","","","","","","120","73","0","11.88","46.2","0","251.08","","24","0","180.88","275","12","7.3","0","0","4.62","0","23.92","2.4","0","16.9","197.78","","","","Dinghy Scheme","Fire Levy","UW Levy","12604577","PLEASURECR","Pleasure Craft Insurance","41.2","4.12","Broker Fee","5","0.5","Admin Fee","MMSTEWART","63.93","6.39","63.93","6.39","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931140411","FORSTERS","Pleasure Craft","NM INSUR","PRI-1180747","","2027-01-31 00:00:00","2028-01-31 00:00:00","12","","","","","","","60","49","0","5.28","36.2","0","150.48","","12","0","102.28","165","6","4.9","0","0","3.62","0","14.52","1.2","0","9.7","111.98","","","","Dinghy Scheme","Fire Levy","UW Levy","12564438","PLEASURECR","Pleasure Craft Insurance","31.2","3.12","Broker Fee","5","0.5","Admin Fee","MMSTEWART","42.36","4.24","42.36","4.24","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931140423","FOXJUL","PLEASURE CRAFT","NM INSUR","PRI-1022453","","2027-01-31 00:00:00","2028-01-31 00:00:00","12","","","","","P","","247.23","49","0","21.76","11.26","0","329.25","","49.45","0","268.54","360","24.72","4.9","0","0","1.13","0","30.75","4.95","0","24.67","293.21","","","","Dinghy Scheme","Fire Levy","UW Levy","9526652","ZZBOAT","PLEASURE CRAFT","11.26","1.13","Broker Fee","0","0","Admin Fee","MMSTEWART","59.53","5.96","59.53","5.96","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931140432","GAULKEE","PLEASURE CRAFT","NM INSUR","PRI-807027","","2027-01-31 00:00:00","2028-01-31 00:00:00","12","","","","","P","","279.76","82","0","24.62","43.13","0","429.51","","55.95","0","330.43","470","27.98","8.2","0","0","4.31","0","40.49","5.6","0","30.58","361.01","","","","Dinghy Scheme","Fire Levy","UW Levy","682476","ZZBOAT","PLEASURE CRAFT","38.13","3.81","Broker Fee","5","0.5","Admin Fee","MMSTEWART","92.25","9.23","92.25","9.23","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931140442","GOLDSNI","PLEASURE CRAFT","NM INSUR","PRI-1101945","","2027-01-31 00:00:00","2028-01-31 00:00:00","12","","","","","","","180.1","82","0","17.83","44.42","0","324.35","","36.02","0","243.91","355","18.01","8.2","0","0","4.44","0","30.65","3.6","0","22.61","266.52","","","","Dinghy Scheme","Fire Levy","UW Levy","9526653","ZZBOAT","PLEASURE CRAFT","39.42","3.94","Broker Fee","5","0.5","Admin Fee","MMSTEWART","73.97","7.39","73.97","7.39","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931140474","GOREAA","PLEASURE CRAFT","NM INSUR","PRI-1102440","","2027-01-31 00:00:00","2028-01-31 00:00:00","12","","","","","","","60","49","0","5.94","40.15","0","155.09","","12","0","102.94","170","6","4.9","0","0","4.01","0","14.91","1.2","0","9.7","112.64","","","","Dinghy Scheme","Fire Levy","UW Levy","9526721","ZZBOAT","PLEASURE CRAFT","35.15","3.51","Broker Fee","5","0.5","Admin Fee","MMSTEWART","46.23","4.62","46.23","4.62","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931141972","HARTTI","Pleasure Craft","NM INSUR","PRI-1404346","","2027-01-31 00:00:00","2028-01-31 00:00:00","12","","","","","","","60","82","0","5.28","35.02","0","182.3","","12","0","135.28","200","6","8.2","0","0","3.5","0","17.7","1.2","0","13","148.28","","","","Dinghy Scheme","Fire Levy","UW Levy","12619207","PLEASURECR","Pleasure Craft Insurance","30.02","3","Broker Fee","5","0.5","Admin Fee","MMSTEWART","41.2","4.12","41.2","4.12","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931141975","HOLMEA","Pleasure Craft","NM INSUR","PRI-1264245","","2027-01-31 00:00:00","2028-01-31 00:00:00","12","","","","","P","","219.76","49","0","21.76","47.82","0","338.34","","43.95","0","246.57","370","21.98","4.9","0","0","4.78","0","31.66","4.4","0","22.48","269.05","","","","Dinghy Scheme","Fire Levy","UW Levy","9531756","PLEASURECR","Pleasure Craft Insurance","42.82","4.28","Broker Fee","5","0.5","Admin Fee","MMSTEWART","85.08","8.51","85.08","8.51","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931141964","KHALA R","Pleasure Craft","NM INSUR","PRI-1477287","","2027-01-31 00:00:00","2028-01-31 00:00:00","12","","","","","","","219.76","49","0","21.76","38.73","0","329.25","","43.95","0","246.57","360","21.98","4.9","0","0","3.87","0","30.75","4.4","0","22.48","269.05","","","","Dinghy Scheme","Fire Levy","UW Levy","134316924","PLEASURECR","Pleasure Craft Insurance","33.73","3.37","Broker Fee","5","0.5","Admin Fee","MMSTEWART","76.17","7.62","76.17","7.62","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931141984","MARTINKE","PLEASURE CRAFT","NM INSUR","PRI-1101987","","2027-01-31 00:00:00","2028-01-31 00:00:00","12","","","","","","","180.1","82","0","15.85","37.13","0","315.08","","36.02","0","241.93","345","18.01","8.2","0","0","3.71","0","29.92","3.6","0","22.61","264.54","","","","Dinghy Scheme","Fire Levy","UW Levy","9526628","ZZBOAT","PLEASURE CRAFT","32.13","3.21","Broker Fee","5","0.5","Admin Fee","MMSTEWART","66.82","6.68","66.82","6.68","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931141993","MOOREWE","Pleasure Craft","NM INSUR","PRI-1185053","","2027-01-31 00:00:00","2028-01-31 00:00:00","12","","","","","P","","759.76","82","0","66.86","38.36","0","946.98","","151.95","0","756.67","1035","75.98","8.2","0","0","3.84","0","88.02","15.2","0","68.98","825.65","","","","Dinghy Scheme","Fire Levy","UW Levy","9527746","PLEASURECR","Pleasure Craft Insurance","33.36","3.34","Broker Fee","5","0.5","Admin Fee","MMSTEWART","181.7","18.18","181.7","18.18","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931141996","NIELSES","Pleasure Craft","NM INSUR","PRI-1185520","","2027-01-31 00:00:00","2028-01-31 00:00:00","12","","","","","P","","60","82","0","5.28","35.02","0","182.3","","12","0","135.28","200","6","8.2","0","0","3.5","0","17.7","1.2","0","13","148.28","","","","Dinghy Scheme","Fire Levy","UW Levy","1555347","PLEASURECR","Pleasure Craft Insurance","30.02","3","Broker Fee","5","0.5","Admin Fee","MMSTEWART","41.2","4.12","41.2","4.12","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931141998","RIMINMA","PLEASURE CRAFT","NM INSUR","PRI-1105618","","2027-01-31 00:00:00","2028-01-31 00:00:00","12","","","","","","","180.1","82","0","15.85","46.22","0","324.17","","36.02","0","241.93","355","18.01","8.2","0","0","4.62","0","30.83","3.6","0","22.61","264.54","","","","Dinghy Scheme","Fire Levy","UW Levy","122196","ZZBOAT","PLEASURE CRAFT","41.22","4.12","Broker Fee","5","0.5","Admin Fee","MMSTEWART","75.73","7.57","75.73","7.57","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931139287","ROBSONTR","PLEASURE CRAFT","NM INSUR","PRI-1102166","","2027-01-31 00:00:00","2028-01-31 00:00:00","12","","","","","","","325.34","82","0","35.79","37.4","0","480.53","","65.07","0","378.06","525","32.53","8.2","0","0","3.74","0","44.47","6.51","0","34.22","412.28","","","","Dinghy Scheme","Fire Levy","UW Levy","9526660","ZZBOAT","PLEASURE CRAFT","32.4","3.24","Broker Fee","5","0.5","Admin Fee","MMSTEWART","95.57","9.56","95.57","9.56","","0","0","0","0",""
"1166","Account Manager: ","Dinghy Scheme","931133354","SAILINGR","MARINE H","Club Marine","V794733","","2027-01-31 00:00:00","2028-01-31 00:00:00","12","","E","","C","","","3066.01","50.5","0","104.51","74.85","0","3295.87","","613.2","0","2607.82","3615","306.6","5.05","0","0","7.48","0","319.13","61.32","0","250.33","2858.15","","","","Dinghy Scheme","Fire Levy","UW Levy","171924","MARINEHULL","MARINE HULL INSURANCE","64.85","6.48","Broker Fee","10","1","Admin Fee","MMSTEWART","618.94","61.89","871.33","87.14","","0","0","0","0",""
